disp_gday,calc_gday,balance
119,119.24,95719
119,119.28,95719
119,119.3,95719
119,119.37,95719
119,119.38,95719
119,119.39,95719
119,119.4,95719
119,119.41,95719
119,119.42,95719
119,119.43,95719
119,119.44,95719
119,119.45,95719
119,119.46,95719
119,119.47,96214
119,119.48,96214
119,119.49,96214
119,119.5,96214
119,119.51,96725
119,119.52,96725
119,119.53,96725
119,119.54,96725
119,119.55,96725
119,119.56,96725
119,119.57,96725
119,119.58,96725
119,119.59,96725
119,119.6,96725
119,119.61,96725
119,119.62,96725
119,119.63,96725
119,119.64,96725
119,119.65,96725
119,119.66,96725
119,119.67,96725
119,119.68,96725
119,119.69,96725
119,119.7,96725
119,119.71,97725
119,119.72,97725
119,119.73,97725
119,119.74,97725
119,119.75,97725
119,119.76,97725
119,119.77,97725
119,119.78,97725
119,119.79,97725
119,119.8,97725
119,119.81,97725
119,119.82,97725
119,119.83,97725
119,119.84,97725
119,119.85,98725
119,119.86,99725
119,119.87,99725
119,119.88,99725
119,119.89,99725
119,119.9,99725
119,119.91,99725
119,119.92,99725
119,119.93,99725
119,119.94,100497
119,119.95,100497
119,119.96,100497
119,119.97,100497
119,119.98,100497
119,119.99,100497
119,120.0,100497
119,120.01,100497
120,120.02,100522
120,120.03,100522
120,120.04,100522
120,120.05,100522
120,120.06,100522
120,120.07,101064
120,120.08,101064
120,120.09,101064
120,120.1,101064
120,120.11,101064
120,120.12,101064
120,120.13,101064
120,120.14,101064
120,120.15,101064
120,120.16,101064
120,120.17,101064
120,120.18,102064
120,120.19,102064
120,120.2,102064
120,120.21,102064
120,120.22,102064
120,120.23,102064
120,120.24,102064
120,120.25,102064
120,120.26,103064
120,120.27,103064
120,120.28,103064
120,120.29,103064
120,120.3,103064
120,120.31,103064
120,120.32,103064
120,120.33,103064
120,120.34,103064
120,120.35,103064
120,120.36,103064
120,120.37,103064
120,120.38,103064
120,120.39,103064
120,120.4,103064
120,120.41,103064
120,120.42,103064
120,120.43,103064
120,120.44,103064
120,120.45,103064
120,120.46,103064
120,120.47,103064
120,120.48,103064
120,120.49,103064
120,120.5,103064
120,120.51,103064
120,120.52,103064
120,120.53,103064
120,120.54,103064
120,120.55,103064
120,120.56,103064
120,120.57,103064
120,120.58,103064
120,120.59,103064
120,120.6,103064
120,120.61,103064
120,120.62,103064
120,120.63,103064
120,120.64,103064
120,120.65,103064
120,120.66,103064
120,120.67,103064
120,120.68,103064
120,120.69,103064
120,120.7,103064
120,120.71,104064
120,120.72,104064
120,120.73,104064
120,120.74,104064
120,120.75,104064
120,120.76,105063
120,120.77,105063
120,120.78,105063
120,120.79,105063
120,120.8,105063
120,120.81,105063
120,120.82,105063
120,120.83,105063
120,120.84,105133
120,120.85,105133
120,120.86,105133
120,120.87,105133
120,120.88,105133
120,120.89,105133
120,120.9,105133
120,120.91,105133
120,120.92,105133
120,120.93,105133
120,120.94,105133
120,120.95,105133
120,120.96,105133
120,120.97,106133
120,120.98,106133
120,120.99,106133
120,121.0,106133
120,121.01,107133
121,121.02,107160
121,121.03,107160
121,121.04,107160
121,121.05,107160
121,121.06,107160
121,121.07,107160
121,121.08,108160
121,121.09,108160
121,121.1,108160
121,121.11,108160
121,121.12,109160
121,121.13,109160
121,121.14,109160
121,121.15,109160
121,121.16,109160
121,121.17,109160
121,121.18,109160
121,121.19,109160
121,121.2,109160
121,121.21,109160
121,121.22,109160
121,121.23,109160
121,121.24,110160
121,121.25,110160
121,121.26,110160
121,121.27,110160
121,121.28,110160
121,121.29,110160
121,121.3,110160
121,121.31,110160
121,121.32,110160
121,121.33,110160
121,121.34,111160
121,121.35,111160
121,121.36,111160
121,121.37,111703
121,121.38,111703
121,121.39,112276
121,121.4,112276
121,121.41,112276
121,121.42,112276
121,121.43,112276
121,121.44,112276
121,121.45,112276
121,121.46,112276
121,121.47,112276
121,121.48,112276
121,121.49,112843
121,121.5,112843
121,121.51,112843
121,121.52,112843
121,121.53,112843
121,121.54,112843
121,121.55,112843
121,121.56,112843
121,121.57,112843
121,121.58,112843
121,121.59,112843
121,121.6,112843
121,121.61,112843
121,121.62,112843
121,121.63,112843
121,121.64,112843
121,121.65,112843
121,121.66,112843
121,121.67,112843
121,121.68,112843
121,121.69,112843
121,121.7,112843
121,121.71,112843
121,121.72,112843
121,121.73,112843
121,121.74,112843
121,121.75,112843
121,121.76,112843
121,121.77,112843
121,121.78,112843
121,121.79,112843
121,121.8,112843
121,121.81,112843
121,121.82,112843
121,121.83,112843
121,121.84,112843
121,121.85,112843
121,121.86,112843
121,121.87,112843
121,121.88,112843
121,121.89,112843
121,121.9,112843
121,121.91,12843
121,121.92,12843
121,121.93,12843
121,121.94,12843
121,121.95,12843
121,121.96,12843
121,121.97,12843
121,121.98,12843
121,121.99,12843
121,122.0,12843
121,122.01,12843
122,122.02,12843
122,122.03,12869
122,122.04,12869
122,122.05,12869
122,122.06,12869
122,122.07,12869
122,122.08,12869
122,122.09,12869
122,122.1,12869
122,122.11,12869
122,122.12,12869
122,122.13,12869
122,122.14,12869
122,122.15,12869
122,122.16,12869
122,122.17,12869
122,122.18,12869
122,122.19,13869
122,122.2,13869
122,122.21,14869
122,122.22,14869
122,122.23,14869
122,122.24,14869
122,122.25,14869
122,122.26,14869
122,122.27,14869
122,122.28,15869
122,122.29,15869
122,122.3,15869
122,122.31,16869
122,122.32,16869
122,122.33,16869
122,122.34,16869
122,122.35,16869
122,122.36,16869
122,122.37,17869
122,122.38,17869
122,122.39,18869
122,122.4,18869
122,122.41,18869
122,122.42,18869
122,122.43,18869
122,122.44,19869
122,122.45,20869
122,122.46,20869
122,122.47,20869
122,122.48,20869
122,122.49,20869
122,122.5,21869
122,122.51,21869
122,122.52,21869
122,122.53,21869
122,122.54,21869
122,122.55,21869
122,122.56,21869
122,122.57,21869
122,122.58,21869
122,122.59,21869
122,122.6,22869
122,122.61,22869
122,122.62,22869
122,122.63,22869
122,122.64,22869
122,122.65,22869
122,122.66,22869
122,122.67,22869
122,122.68,22869
122,122.69,22869
122,122.7,22869
122,122.71,22869
122,122.72,23869
122,122.73,23869
122,122.74,23869
122,122.75,24869
122,122.76,24869
122,122.77,24869
122,122.78,24869
122,122.79,24869
122,122.8,24869
122,122.81,24869
122,122.82,24869
122,122.83,24869
122,122.84,24869
122,122.85,24869
122,122.86,24869
122,122.87,24869
122,122.88,24869
122,122.89,24869
122,122.9,25869
122,122.91,25869
122,122.92,25869
122,122.93,25869
122,122.94,25869
122,122.95,25869
122,122.96,25869
122,122.97,25869
122,122.98,25869
122,122.99,25869
122,123.0,25869
122,123.01,25869
123,123.02,25874
123,123.03,25874
123,123.04,25874
123,123.05,25874
123,123.06,25874
123,123.07,25874
123,123.08,25874
123,123.09,25874
123,123.1,25874
123,123.11,25874
123,123.12,25874
123,123.13,25874
123,123.14,25874
123,123.15,25874
123,123.16,25874
123,123.17,26874
123,123.18,26874
123,123.19,26874
123,123.2,26874
123,123.21,26874
123,123.22,26874
123,123.23,26874
123,123.24,27874
123,123.25,27874
123,123.26,27874
123,123.27,27874
123,123.28,27874
123,123.29,28874
123,123.3,28874
123,123.31,28874
123,123.32,28874
123,123.33,28874
123,123.34,29874
123,123.35,29874
123,123.36,29874
123,123.37,29874
123,123.38,29874
123,123.39,29874
123,123.4,29874
123,123.41,29874
123,123.42,29874
123,123.43,29874
123,123.44,29874
123,123.45,29874
123,123.46,29874
123,123.47,29874
123,123.48,29874
123,123.49,29874
123,123.5,29874
123,123.51,29874
123,123.52,29874
123,123.53,29874
123,123.54,29874
123,123.55,31124
123,123.56,31124
123,123.57,31124
123,123.58,32374
123,123.59,32374
123,123.6,32374
123,123.61,32374
123,123.62,32374
123,123.63,32374
123,123.64,32374
123,123.65,32374
123,123.66,32374
123,123.67,32374
123,123.68,32374
123,123.69,32374
123,123.7,32374
123,123.71,32374
123,123.72,32374
123,123.73,32374
123,123.74,32374
123,123.75,32374
123,123.76,32374
123,123.77,32374
123,123.78,32374
123,123.79,32374
123,123.8,32374
123,123.81,33624
123,123.82,33624
123,123.83,33624
123,123.84,34874
123,123.85,34874
123,123.86,34874
123,123.87,34874
123,123.88,34874
123,123.89,34874
123,123.9,34874
123,123.91,34874
123,123.92,34874
123,123.93,34874
123,123.94,35951
123,123.95,35951
123,123.96,37201
123,123.97,37201
123,123.98,37201
123,123.99,37201
123,124.0,37201
123,124.01,37201
124,124.02,37209
124,124.03,37209
124,124.04,37209
124,124.05,37209
124,124.06,37209
124,124.07,37209
124,124.08,38459
124,124.09,38459
124,124.1,38459
124,124.11,38459
124,124.12,38459
124,124.13,38459
124,124.14,38459
124,124.15,38459
124,124.16,38459
124,124.17,38459
124,124.18,38459
124,124.19,38459
124,124.2,38459
124,124.21,38459
124,124.22,38459
124,124.23,38459
124,124.24,38459
124,124.25,38459
124,124.26,38459
124,124.27,38459
124,124.28,38459
124,124.29,38459
124,124.3,38459
124,124.31,38459
124,124.32,38459
124,124.33,38459
124,124.34,38459
124,124.35,38459
124,124.36,38459
124,124.37,38459
124,124.38,38459
124,124.39,38459
124,124.4,38459
124,124.41,38459
124,124.42,38459
124,124.43,38459
124,124.44,38459
124,124.45,38459
124,124.46,39709
124,124.47,39709
124,124.48,39709
124,124.49,39709
124,124.5,39709
124,124.51,40959
124,124.52,40959
124,124.53,40959
124,124.54,40959
124,124.55,40959
124,124.56,42209
124,124.57,42209
124,124.58,42209
124,124.59,42209
124,124.6,1059
124,124.61,1059
124,124.62,1059
124,124.63,1059
124,124.64,1059
124,124.65,1059
124,124.66,1059
124,124.67,1059
124,124.68,1059
124,124.69,1059
124,124.7,1059
124,124.71,1059
124,124.72,1059
124,124.73,1059
124,124.74,1059
124,124.75,1059
124,124.76,2309
124,124.77,2309
124,124.78,2309
124,124.79,2309
124,124.8,2309
124,124.81,2309
124,124.82,2309
124,124.83,2309
124,124.84,2309
124,124.85,2309
124,124.86,2309
124,124.87,2309
124,124.88,3559
124,124.89,3559
124,124.9,3559
124,124.91,4809
124,124.92,4809
124,124.93,4809
124,124.94,4809
124,124.95,4809
124,124.96,4809
124,124.97,4809
124,124.98,4809
124,124.99,4809
124,125.0,4809
124,125.01,4809
125,125.02,4815
125,125.03,4815
125,125.04,4815
125,125.05,4815
125,125.06,4815
125,125.07,4815
125,125.08,4815
125,125.09,4815
125,125.1,6065
125,125.11,6065
125,125.12,6065
125,125.13,6065
125,125.14,6065
125,125.15,6065
125,125.16,6065
125,125.17,6065
125,125.18,6065
125,125.19,6065
125,125.2,6065
125,125.21,6065
125,125.22,6065
125,125.23,6065
125,125.24,6065
125,125.25,6065
125,125.26,7315
125,125.27,7315
125,125.28,7315
125,125.29,8548
125,125.3,8548
125,125.31,8548
125,125.32,9798
125,125.33,9798
125,125.34,9798
125,125.35,9798
125,125.36,9798
125,125.37,9798
125,125.38,9798
125,125.39,9798
125,125.4,9798
125,125.41,9798
125,125.42,9798
125,125.43,10762
125,125.44,10762
125,125.45,10762
125,125.46,10762
125,125.47,10762
125,125.48,12012
125,125.49,12012
125,125.5,12012
125,125.51,13137
125,125.52,13137
125,125.53,13137
125,125.54,13137
125,125.55,13137
125,125.56,13137
125,125.57,13137
125,125.58,13137
125,125.59,13137
125,125.6,13137
125,125.61,13137
125,125.62,13137
125,125.63,15612
125,125.64,15612
125,125.65,15612
125,125.66,15612
125,125.67,15612
125,125.68,15612
125,125.69,15612
125,125.7,15612
125,125.71,15612
125,125.72,15612
125,125.73,15612
125,125.74,15612
125,125.75,15612
125,125.76,15612
125,125.77,15612
125,125.78,15612
125,125.79,15612
125,125.8,15612
125,125.81,15612
125,125.82,15612
125,125.83,15612
125,125.84,15612
125,125.85,15612
125,125.86,15612
125,125.87,15612
125,125.88,15612
125,125.89,16862
125,125.9,16862
125,125.91,16862
125,125.92,16862
125,125.93,16862
125,125.94,16862
125,125.95,16862
125,125.96,16862
125,125.97,16862
125,125.98,16862
125,125.99,16862
125,126.0,16862
125,126.01,16862
126,126.02,16865
126,126.03,16865
126,126.04,16865
126,126.05,16865
126,126.06,16865
126,126.07,16865
126,126.08,16865
126,126.09,16865
126,126.1,16865
126,126.11,16865
126,126.12,16865
126,126.13,16865
126,126.14,16865
126,126.15,16865
126,126.16,16865
126,126.17,16865
126,126.18,16865
126,126.19,16865
126,126.2,16865
126,126.21,16865
126,126.22,16865
126,126.23,16865
126,126.24,16865
126,126.25,18115
126,126.26,18115
126,126.27,18115
126,126.28,18115
126,126.29,18115
126,126.3,18115
126,126.31,18115
126,126.32,18115
126,126.33,18115
126,126.34,18115
126,126.35,18115
126,126.36,18115
126,126.37,18115
126,126.38,18115
126,126.39,18115
126,126.4,18115
126,126.41,18115
126,126.42,18115
126,126.43,18115
126,126.44,18115
126,126.45,18115
126,126.46,18115
126,126.47,18115
126,126.48,19281
126,126.49,19281
126,126.5,19281
126,126.51,19281
126,126.52,19281
126,126.53,19281
126,126.54,19281
126,126.55,19281
126,126.56,19281
126,126.57,19281
126,126.58,19281
126,126.59,20109
126,126.6,21166
126,126.61,21166
126,126.62,21166
126,126.63,21166
126,126.64,21166
126,126.65,21166
126,126.66,21166
126,126.67,21166
126,126.68,21166
126,126.69,21166
126,126.7,21166
126,126.71,21166
126,126.72,21166
126,126.73,21166
126,126.74,21166
126,126.75,21166
126,126.76,21682
126,126.77,21682
126,126.78,21682
126,126.79,21682
126,126.8,21682
126,126.81,21682
126,126.82,21682
126,126.83,21682
126,126.84,21682
126,126.85,21682
126,126.86,21682
126,126.87,21682
126,126.88,21682
126,126.89,21682
126,126.9,21682
126,126.91,21682
126,126.92,22932
126,126.93,22932
126,126.94,22932
126,126.95,22932
126,126.96,22932
126,126.97,22932
126,126.98,22932
126,126.99,22932
126,127.0,22932
126,127.01,22932
127,127.02,22937
127,127.03,22937
127,127.04,22937
127,127.05,22937
127,127.06,22937
127,127.07,22937
127,127.08,22937
127,127.09,22937
127,127.1,24187
127,127.11,24187
127,127.12,24187
127,127.13,24187
127,127.14,24187
127,127.15,24187
127,127.16,25437
127,127.17,25437
127,127.18,25437
127,127.19,26687
127,127.2,26687
127,127.21,26687
127,127.22,26687
127,127.23,26687
127,127.24,27937
127,127.25,27937
127,127.26,27937
127,127.27,27937
127,127.28,27937
127,127.29,27937
127,127.3,27937
127,127.31,27937
127,127.32,27937
127,127.33,27937
127,127.34,27937
127,127.35,27937
127,127.36,27937
127,127.37,27937
127,127.38,27937
127,127.39,27937
127,127.4,27937
127,127.41,27937
127,127.42,27937
127,127.43,27937
127,127.44,27937
127,127.45,27937
127,127.46,27937
127,127.47,27937
127,127.48,27937
127,127.49,27937
127,127.5,27937
127,127.51,29187
131,131.83,68728
131,131.84,68728
131,131.85,68728
131,131.86,69978
131,131.87,69978
131,131.88,69978
131,131.89,69978
131,131.9,69978
131,131.91,69978
131,131.92,69978
131,131.93,69978
131,131.94,69978
131,131.95,69978
131,131.96,69978
131,131.97,69978
131,131.98,69978
131,131.99,69978
131,132.0,69978
131,132.01,69978
132,132.02,69995
132,132.03,69995
132,132.04,69995
132,132.05,69995
132,132.06,71245
132,132.07,71245
132,132.08,72355
132,132.09,72355
132,132.1,72355
132,132.11,73605
132,132.12,73605
132,132.13,73605
132,132.14,73605
132,132.15,73605
132,132.16,73605
132,132.17,73605
132,132.18,73605
132,132.19,73605
132,132.2,73605
132,132.21,73605
132,132.22,73605
132,132.23,73605
132,132.24,73605
132,132.25,74855
132,132.26,74855
132,132.27,74855
132,132.28,74855
132,132.29,74855
132,132.3,74855
132,132.31,74855
132,132.32,74855
132,132.33,74855
132,132.34,74855
132,132.35,74855
132,132.36,74855
132,132.37,74855
132,132.38,74855
132,132.39,74855
132,132.4,74855
132,132.41,74855
132,132.42,74855
132,132.43,74855
132,132.44,74855
132,132.45,74855
132,132.46,74855
132,132.47,74855
132,132.48,74855
132,132.49,74855
132,132.5,74855
132,132.51,74855
132,132.52,74855
132,132.53,74855
132,132.54,74855
132,132.55,74855
132,132.56,74855
132,132.57,74855
132,132.58,74855
132,132.59,76014
132,132.6,76014
132,132.61,76014
132,132.62,76014
132,132.63,76014
132,132.64,77097
132,132.65,77097
132,132.66,78347
132,132.67,78347
132,132.68,79597
132,132.69,79597
132,132.7,79597
132,132.71,79597
132,132.72,79597
132,132.73,79597
132,132.74,79597
132,132.75,79597
132,132.76,79597
132,132.77,79597
132,132.78,79597
132,132.79,79597
132,132.8,79597
132,132.81,80847
132,132.82,80847
132,132.83,80847
132,132.84,80847
132,132.85,80847
132,132.86,80847
132,132.87,80847
132,132.88,80847
132,132.89,80847
132,132.9,80847
132,132.91,80847
132,132.92,80847
132,132.93,80847
132,132.94,80847
132,132.95,80847
132,132.96,80847
132,132.97,80847
132,132.98,80847
132,132.99,80847
132,133.0,80847
132,133.01,80847
133,133.02,80867
133,133.03,80867
133,133.04,80867
133,133.05,80867
133,133.06,80867
133,133.07,80867
133,133.08,80867
133,133.09,80867
133,133.1,80867
133,133.11,80867
133,133.12,80867
133,133.13,80867
133,133.14,80867
133,133.15,80867
133,133.16,80867
133,133.17,80867
133,133.18,80867
133,133.19,80867
133,133.2,80867
133,133.21,80867
133,133.22,80867
133,133.23,80867
133,133.24,80867
133,133.25,80867
133,133.26,80867
133,133.27,80867
133,133.28,80867
133,133.29,80867
133,133.3,80867
133,133.31,80867
133,133.32,80867
133,133.33,80867
133,133.34,80867
133,133.35,80867
133,133.36,80867
133,133.37,80867
133,133.38,80867
133,133.39,80867
133,133.4,80867
133,133.41,80867
133,133.42,80867
133,133.43,80867
133,133.44,80867
133,133.45,80867
133,133.46,80867
133,133.47,80867
133,133.48,80867
133,133.49,80867
133,133.5,80867
133,133.51,80867
133,133.52,80867
133,133.53,80867
133,133.54,80867
133,133.55,80867
133,133.56,80867
133,133.57,80867
133,133.58,83282
133,133.59,83282
133,133.6,83282
133,133.61,83282
133,133.62,83282
133,133.63,83282
133,133.64,83282
133,133.65,83282
133,133.66,83282
133,133.67,83282
133,133.68,83282
133,133.69,83282
133,133.7,83282
133,133.71,83282
133,133.72,83282
133,133.73,83282
133,133.74,83282
133,133.75,83282
133,133.76,83282
133,133.77,83282
133,133.78,83282
133,133.79,83282
133,133.8,83282
133,133.81,83282
133,133.82,83282
133,133.83,83282
133,133.84,83282
133,133.85,83282
133,133.86,83282
133,133.87,83282
133,133.88,83282
133,133.89,83282
133,133.9,83282
133,133.91,83282
133,133.92,83282
133,133.93,732
133,133.94,732
133,133.95,732
133,133.96,732
133,133.97,732
133,133.98,732
133,133.99,732
133,134.0,732
133,134.01,732
134,134.02,752
134,134.03,752
134,134.04,752
134,134.05,752
134,134.06,752
134,134.07,752
134,134.08,752
134,134.09,752
134,134.1,752
134,134.11,752
134,134.12,752
134,134.13,752
134,134.14,752
134,134.15,752
134,134.16,752
134,134.17,752
134,134.18,752
134,134.19,752
134,134.2,752
134,134.21,752
134,134.22,752
134,134.23,752
134,134.24,752
134,134.25,752
134,134.26,752
134,134.27,752
134,134.28,752
134,134.29,752
134,134.3,752
134,134.31,752
134,134.32,752
134,134.33,752
134,134.34,752
134,134.35,752
134,134.36,752
134,134.37,752
134,134.38,752
134,134.39,752
134,134.4,2002
134,134.41,2002
134,134.42,2002
134,134.43,2002
134,134.44,2002
134,134.45,2002
134,134.46,2002
134,134.47,2002
134,134.48,2002
134,134.49,2002
134,134.5,2002
134,134.51,3252
134,134.52,4440
134,134.53,4440
134,134.54,4440
134,134.55,4440
134,134.56,4440
134,134.57,4440
134,134.58,4440
134,134.59,4440
134,134.6,4440
134,134.61,4440
134,134.62,4440
134,134.63,4440
134,134.64,4440
134,134.65,4440
134,134.66,4440
134,134.67,4440
134,134.68,4440
134,134.69,4440
134,134.7,4440
134,134.71,5690
134,134.72,5690
134,134.73,5690
134,134.74,5690
134,134.75,5690
134,134.76,5690
134,134.77,6940
134,134.78,6940
134,134.79,6940
134,134.8,6940
134,134.81,6940
134,134.82,6940
134,134.83,6940
134,134.84,6940
134,134.85,6940
134,134.86,6940
134,134.87,6940
134,134.88,6940
134,134.89,6940
134,134.9,6940
134,134.91,6940
134,134.92,6940
134,134.93,6940
134,134.94,8190
134,134.95,8190
134,134.96,8190
134,134.97,8190
134,134.98,8190
134,134.99,8190
134,135.0,8190
134,135.01,8190
135,135.02,8191
135,135.03,8191
135,135.04,8191
135,135.05,8191
135,135.06,8191
135,135.07,8191
135,135.08,9441
135,135.09,9441
135,135.1,9441
135,135.11,9441
135,135.12,9441
135,135.13,9441
135,135.14,9441
135,135.15,9441
135,135.16,9441
135,135.17,9441
135,135.18,9441
135,135.19,9441
135,135.2,9441
135,135.21,9441
135,135.22,9441
135,135.23,9441
135,135.24,9441
135,135.25,9441
135,135.26,9441
135,135.27,9441
135,135.28,9441
135,135.29,9441
135,135.3,9441
135,135.31,9441
135,135.32,9441
135,135.33,9441
135,135.34,9441
135,135.35,9441
135,135.36,9441
135,135.37,9441
135,135.38,9441
135,135.39,9441
135,135.4,9441
135,135.41,9441
135,135.42,9441
135,135.43,9441
135,135.44,9441
135,135.45,9441
135,135.46,9441
135,135.47,9441
135,135.48,9441
135,135.49,9441
135,135.5,9441
135,135.51,9441
135,135.52,9441
135,135.53,9441
135,135.54,9441
135,135.55,9441
135,135.56,9441
135,135.57,9441
135,135.58,9441
135,135.59,9441
135,135.6,9441
135,135.61,9441
135,135.62,10691
135,135.63,10691
135,135.64,10691
135,135.65,10691
135,135.66,11939
135,135.67,11939
135,135.68,11939
135,135.69,11939
135,135.7,11939
135,135.71,11939
135,135.72,11939
135,135.73,11939
135,135.74,11939
135,135.75,11939
135,135.76,11939
135,135.77,11939
135,135.78,11939
135,135.79,11939
135,135.8,11939
135,135.81,11939
135,135.82,11939
135,135.83,11939
135,135.84,13189
135,135.85,13189
135,135.86,13189
135,135.87,13189
135,135.88,13189
135,135.89,13189
135,135.9,14439
135,135.91,14439
135,135.92,14439
135,135.93,14439
135,135.94,14439
135,135.95,14439
135,135.96,14439
135,135.97,14439
135,135.98,15689
135,135.99,15689
135,136.0,15689
135,136.01,15689
136,136.02,15692
136,136.03,15692
136,136.04,15692
136,136.05,15692
136,136.06,15692
136,136.07,15692
136,136.08,15692
136,136.09,15692
136,136.1,15692
136,136.11,15692
136,136.12,15692
136,136.13,15692
136,136.14,15692
136,136.15,15692
136,136.16,15692
136,136.17,15692
136,136.18,15692
136,136.19,15692
136,136.2,16942
136,136.21,16942
136,136.22,16942
136,136.23,16942
136,136.24,16942
136,136.25,16942
136,136.26,16942
136,136.27,16942
136,136.28,16942
136,136.29,16942
136,136.3,16942
136,136.31,16942
136,136.32,16942
136,136.33,16942
136,136.34,16942
136,136.35,16942
136,136.36,16942
136,136.37,18192
136,136.38,18192
136,136.39,18192
136,136.4,18192
136,136.41,18192
136,136.42,18192
136,136.43,18192
136,136.44,18192
136,136.45,18192
136,136.46,18192
136,136.47,18192
136,136.48,18192
136,136.49,18192
136,136.5,18192
136,136.51,18192
136,136.52,18192
136,136.53,18192
136,136.54,18192
136,136.55,18192
136,136.56,18192
136,136.57,18192
136,136.58,18192
136,136.59,18192
136,136.6,18192
136,136.61,18192
136,136.62,18192
136,136.63,18192
136,136.64,18192
136,136.65,18192
136,136.66,18192
136,136.67,18192
136,136.68,19442
136,136.69,19442
136,136.7,19442
136,136.71,19442
136,136.72,19442
136,136.73,19442
136,136.74,19442
136,136.75,19442
136,136.76,19442
136,136.77,19442
136,136.78,19442
136,136.79,19442
136,136.8,19442
136,136.81,19442
136,136.82,19442
136,136.83,19442
136,136.84,19442
136,136.85,19442
136,136.86,19442
136,136.87,20692
136,136.88,20692
136,136.89,20692
136,136.9,21942
136,136.91,21942
136,136.92,21942
136,136.93,21942
136,136.94,21942
136,136.95,21942
136,136.96,21942
136,136.97,21942
136,136.98,21942
136,136.99,21942
136,137.0,21942
136,137.01,21942
137,137.02,21942
137,137.03,21947
137,137.04,21947
137,137.05,21947
137,137.06,21947
137,137.07,21947
137,137.08,21947
137,137.09,21947
137,137.1,21947
137,137.11,21947
137,137.12,21947
137,137.13,23197
137,137.14,23197
137,137.15,23197
137,137.16,23197
137,137.17,23197
137,137.18,23197
137,137.19,23197
137,137.2,23197
137,137.21,23197
137,137.22,23197
137,137.23,23197
137,137.24,23197
137,137.25,23197
137,137.26,23197
137,137.27,23197
137,137.28,23197
137,137.29,24447
137,137.3,24447
137,137.31,24447
137,137.32,24447
137,137.33,24447
137,137.34,24447
137,137.35,24447
137,137.36,25657
137,137.37,25657
137,137.38,25657
137,137.39,26855
137,137.4,26855
137,137.41,26855
137,137.42,26855
137,137.43,26855
137,137.44,26855
137,137.45,26855
137,137.46,26855
137,137.47,26855
137,137.48,26855
137,137.49,27937
137,137.5,27937
137,137.51,27937
137,137.52,27937
137,137.53,27937
137,137.54,27937
137,137.55,29187
137,137.56,29187
137,137.57,29187
137,137.58,30061
137,137.59,30061
137,137.6,30061
137,137.61,30061
137,137.62,30061
137,137.63,31311
137,137.64,31311
137,137.65,31311
137,137.66,31311
137,137.67,31311
137,137.68,31311
137,137.69,31311
137,137.7,31311
137,137.71,31311
137,137.72,31311
137,137.73,31311
137,137.74,31311
137,137.75,31311
137,137.76,31311
137,137.77,32410
137,137.78,32410
137,137.79,32410
137,137.8,32410
137,137.81,32410
137,137.82,32410
137,137.83,32410
137,137.84,32410
137,137.85,32410
137,137.86,32410
137,137.87,34596
137,137.88,34596
137,137.89,34596
137,137.9,34596
137,137.91,34596
137,137.92,34596
137,137.93,34596
137,137.94,34596
137,137.95,34596
137,137.96,34596
137,137.97,34596
137,137.98,34596
137,137.99,34596
137,138.0,34596
137,138.01,34596
138,138.02,34603
138,138.03,34603
138,138.04,34603
138,138.05,34603
138,138.06,35853
138,138.07,37103
138,138.08,37103
138,138.09,37103
138,138.1,37103
138,138.11,37103
138,138.12,37103
138,138.13,37103
138,138.14,37103
138,138.15,37103
138,138.16,37103
138,138.17,37103
138,138.18,37103
138,138.19,37103
138,138.2,37103
138,138.21,37103
138,138.22,37103
138,138.23,37103
138,138.24,38353
138,138.25,38353
138,138.26,38353
138,138.27,38353
138,138.28,38353
138,138.29,38353
138,138.3,38353
138,138.31,38353
138,138.32,38353
138,138.33,38353
138,138.34,38353
138,138.35,38353
138,138.36,38353
138,138.37,38353
138,138.38,38353
138,138.39,38353
138,138.4,38353
138,138.41,38353
138,138.42,38353
138,138.43,38353
138,138.44,38353
138,138.45,38353
138,138.46,38353
138,138.47,38353
138,138.48,38353
138,138.49,38353
138,138.5,38353
138,138.51,38353
138,138.52,38353
138,138.53,38353
138,138.54,38353
138,138.55,38353
138,138.56,38353
138,138.57,38353
138,138.58,38353
138,138.59,38353
138,138.6,38353
138,138.61,38353
138,138.62,38353
138,138.63,38353
138,138.64,38353
138,138.65,39603
138,138.66,39603
138,138.67,39603
138,138.68,39603
138,138.69,39603
138,138.7,39603
138,138.71,39603
138,138.72,39603
138,138.73,39603
138,138.74,39603
138,138.75,39603
138,138.76,39603
138,138.77,39603
138,138.78,39603
138,138.79,39603
138,138.8,39603
138,138.81,39603
138,138.82,39603
138,138.83,39603
138,138.84,39603
138,138.85,39603
138,138.86,40853
138,138.87,40853
138,138.88,40853
138,138.89,40853
138,138.9,40853
138,138.91,40853
138,138.92,40853
138,138.93,40853
138,138.94,40853
138,138.95,40853
138,138.96,40853
138,138.97,40853
138,138.98,40853
138,138.99,40853
138,139.0,40853
138,139.01,40853
139,139.02,40863
139,139.03,40863
139,139.04,40863
139,139.05,40863
139,139.06,40863
139,139.07,40863
139,139.08,41946
139,139.09,41946
139,139.1,43106
139,139.11,43106
139,139.12,43106
139,139.13,43106
139,139.14,43106
139,139.15,44356
139,139.16,44356
139,139.17,44356
139,139.18,44356
139,139.19,44356
139,139.2,44356
139,139.21,44356
139,139.22,44356
139,139.23,44356
